-494,-74,898
-574,-42,1009
-615,-52,1162
-681,-119,1224
-638,-35,1318
-617,-179,1326
-503,-234,1267
-384,-279,1261
-287,-408,1279
-146,-458,1117
-52,-480,1107
-7,-392,937
44,-304,898
74,-250,771
103,-214,748
93,-216,751
58,-144,691
-9,-162,734
-64,-181,730
-167,-50,619
-240,110,833
-306,115,701
-333,107,914
-357,187,892
-365,210,947
-,-,-
-175,685,980
-173,413,929
-150,210,966
-99,99,839
-70,-41,835
7,-101,658
-29,-107,617
-128,-42,722
-240,270,669
-363,173,785
-435,255,742
-541,231,851
-564,-64,744
-626,-54,925
-623,-113,972
-617,-156,1142
-605,-89,1107
-535,-253,1205
-513,-335,1285
-396,-376,1320
-332,-576,1457
-205,-578,1427
-125,-494,1212
-68,-566,1162
-3,-472,937
25,-308,869
76,-347,738
91,-257,708
58,-85,638
42,-39,632
1,-46,537
-91,76,591
-154,524,705
-267,199,751
-345,154,828
-363,933,978
-,-,-
-158,118,937
-146,256,960
-130,530,984
-7,-42,896
82,-212,789
83,-177,705
17,-183,498
-164,-70,693
-316,486,732
-384,464,574
-494,394,970
-544,111,832
-580,230,990
-611,-125,1121
-564,-109,796
-562,-283,970
-578,-80,1101
-539,-246,1056
-480,-332,1175
-439,-205,1300
-300,-439,1220
-292,-421,1398
-185,-453,1283
-128,-439,1177
-95,-437,1123
-62,-298,986
1,-294,843
62,-416,833
64,-248,849
41,-166,708
-3,-41,677
-39,15,630
-87,13,722
-140,440,699
-216,856,671
-253,107,738
-289,117,882
-302,166,843
-304,109,916
-,-,-
-164,101,925
-162,272,949
-99,19,890
-95,-31,962
-70,-1,898
-41,-66,773
9,-87,599
-37,-93,564
-162,-32,769
-244,154,611
-421,251,904
-451,661,730
-488,-46,894
-509,-171,941
-554,-189,982
-546,-85,1107
-585,-189,1054
-552,-171,1050
-503,-224,1060
-464,-316,1091
-406,-359,1121
-345,-378,1376
-304,-443,1390
-228,-470,1283
-111,-441,1056
-41,-474,927
58,-357,814
125,-328,775
103,-291,839
72,-169,783
25,-162,822
-11,-78,753
-83,-93,751
-152,272,708
-207,527,785
-246,586,742
-292,164,781
-330,136,833
-369,107,839
-359,123,953
-,-,-
-166,526,966
-138,238,935
-76,-21,882
-33,-105,832
25,-97,714
-11,-83,714
-68,-54,646
-216,716,699
-365,-95,660
-439,159,677
-509,-58,833
-507,-78,816
-509,-203,896
-564,-138,1064
-568,-142,1003
-544,-269,1185
-537,-287,1117
-447,-349,1207
-388,-519,1244
-312,-460,1218
-230,-609,1328
-191,-394,1296
-154,-427,1238
-107,-421,1093
-76,-289,890
-33,-304,937
0,-251,757
37,-246,726
13,-187,910
-37,-177,664
-50,-119,607
-83,-87,785
-166,-36,648
-224,624,681
-289,144,781
-365,113,828
-341,871,849
-351,146,892
-
-,-,-
-156,256,976
-146,136,974
-105,305,947
-37,-115,839
37,-185,669
70,-169,445
-37,-166,517
-203,-41,662
-406,-78,820
-550,270,845
-632,-78,982
-673,-177,843
-648,-236,1117
-658,-138,1191
-593,-308,923
-488,-250,1101
-451,-337,970
-371,-373,1154
-349,-603,1291
-291,-437,1296
-222,-509,1367
-205,-412,1349
-156,-460,1128
-58,-474,1078
3,-419,902
52,-349,837
97,-343,740
66,-218,662
15,-87,640
-29,-72,687
-70,11,619
-154,113,531
-214,544,679
-275,156,761
-333,191,826
-353,125,949
-339,142,884
-,-,-
-130,410,945
-109,159,902
-33,-19,861
46,-95,652
62,-113,488
-19,-50,482
-220,320,708
-386,566,728
-490,-90,802
-501,-13,810
-542,-105,861
-585,-160,996
-628,-154,1113
-679,-228,1148
-591,-263,1230
-556,-433,1324
-488,-398,1277
-396,-306,1414
-308,-505,1294
-218,-367,1255
-140,-365,1261
-48,-375,1082
50,-386,880
121,-273,808
152,-304,789
138,-246,736
72,-95,695
33,-103,666
-11,01,476
-150,620,578
-238,488,753
-369,214,808
-398,154,845
-394,199,892
-,-,-
-126,116,931
-117,357,955
-72,-15,845
-21,-66,710
15,-91,476
-21,-117,458
-195,-66,744
-330,-101,734
-433,-109,845
-535,-44,1121
-539,-119,904
-572,-138,1056
-617,-121,1001
-597,-197,966
-560,-257,1037
-484,-371,1082
-417,-394,1082
-298,-507,1244
-216,-546,1333
-134,-498,1259
-54,-498,1146
-50,-488,1183
-17,-333,939
21,-308,974
76,-398,871
83,-281,755
80,-306,781
54,-175,742
29,-62,683
-41,-83,722
-70,17,667
-160,148,699
-212,113,757
-244,444,820
-287,587,810
-318,115,851
-314,117,892
-,-,-
-171,681,947
-154,684,904
-103,133,898
-58,-78,789
46,-87,529
23,-121,560
-41,-76,498
-189,-107,521
-406,-70,878
-492,392,818
-603,-111,1101
-630,-132,1050
-685,-140,1294
-662,-259,1173
-587,-236,1199
-478,-275,1201
-392,-433,1203
-244,-244,1210
-222,-416,1347
-60,-482,1218
56,-375,1164
123,-523,1074
158,-392,837
171,-251,861
154,-310,802
85,-166,630
50,-128,613
-15,-85,742
-152,-12,570
-228,318,667
-310,175,773
-351,169,769
-351,173,826
-322,234,908
-322,160,875
-289,979,947
-261,871,974
-,-,-
-171,561,939
-175,485,941
-146,296,937
-103,113,921
-66,-72,847
-19,-107,664
17,-19,480
-80,44,523
-164,-144,503
-376,216,851
-498,118,898
-582,-183,1125
-589,-89,966
-560,-123,873
-539,-169,1060
-457,-207,1015
-451,-314,1191
-486,-398,1353
-296,-457,1384
-210,-589,1429
-107,-382,1294
-82,-529,1281
-11,-464,992
27,-316,960
80,-437,957
76,-113,800
93,-312,796
105,-273,722
56,-42,720
27,-97,695
-21,-66,580
-68,25,656
-123,683,785
-205,855,626
-285,121,917
-322,101,791
-392,183,951
-376,189,958
-,-,-
-181,411,957
-140,480,964
-105,445,976
-62,-58,927
-17,-140,689
11,-70,464
-5,-83,335
-173,-70,517
-371,171,796
-458,125,806
-507,-87,1111
-556,-74,1064
-568,-87,1091
-621,-154,1082
-566,-115,1099
-533,-285,1042
-447,-312,1132
-351,-322,1203
-333,-449,1441
-187,-546,1478
-101,-228,1248
-78,-181,1248
-11,-398,1087
48,-279,896
76,-347,816
70,-230,857
54,-218,785
27,-287,632
-11,-113,673
-3,27,781
-70,90,564
-189,-48,857
-224,142,748
-328,203,826
-294,117,816
-306,154,814
-289,132,833
-261,501,943
-285,117,947
-271,681,962
-,-,-
-128,-58,921
-121,-35,871
-105,-42,728
-52,-31,662
-29,-13,595
-31,-121,531
-218,-44,898
-304,-68,828
-408,-37,875
-517,-50,1021
-607,507,882
-662,-32,892
-677,-117,1072
-568,-128,992
-464,-318,1125
-369,-421,1390
-328,-310,1261
-263,-482,1466
-177,-421,1337
-142,-310,1328
-72,-427,1203
-29,-351,1062
50,-386,980
109,-341,916
105,-146,796
121,-304,832
203,-363,722
125,-140,490
91,-195,542
46,-101,611
-99,66,621
-148,708,609
-298,128,726
-363,115,804
-447,220,951
-455,201,990
-435,216,1035
-375,825,1080
-3
-,-,-
-175,415,923
-177,217,921
-140,210,857
-107,-31,728
-3,-138,552
-3,-119,558
-117,-82,734
-216,-29,703
-359,-79,1083
-390,090,904
-458,-60,1054
-525,-80,1072
-537,-44,958
-560,-134,1101
-501,-205,900
-441,-388,982
-396,-253,927
-388,-162,1003
-398,-253,1242
-351,-283,1259
-300,-248,1285
-257,-341,1294
-201,-378,1294
-138,-308,1203
-27,-359,1052
58,-347,917
105,-253,960
144,-335,832
99,-228,673
56,-152,820
25,-123,687
-54,-19,621
-132,-72,730
-167,-23,667
-246,506,769
-298,918,755
-326,726,888
-316,128,845
-337,607,869
-326,806,937
-328,468,949
-322,542,998
-,-,-
-207,907,951
-210,170,921
-216,016,941
-162,-39,808
-89,-125,623
-70,-95,488
-138,-138,591
-271,-74,755
-419,-25,750
-505,-55,802
-462,-222,849
-525,-64,880
-490,-136,1009
-513,-310,1175
-519,-287,1205
-498,-216,1285
-361,-318,1353
-367,-429,1261
-269,-466,1203
-210,-417,1130
-201,-402,1279
-167,-289,1123
-140,-417,1072
-87,-367,1013
-19,-296,892
33,-414,869
66,-210,779
58,-287,857
46,-236,755
7,-78,742
-42,-41,771
-66,-50,599
-164,464,875
-236,117,689
-263,723,767
-316,175,826
-333,167,828
-337,150,779
-318,111,865
-339,148,859
-,-,-
-152,742,933
-128,548,929
-91,51,882
-37,17,791
-83,-68,773
-93,-72,666
-132,-35,511
-201,-48,583
-300,-50,546
-410,-48,814
-509,-11,832
-574,-154,1044
-617,-253,1251
-619,-54,1083
-564,-310,1230
-482,-441,1187
-449,-251,1226
-376,-394,1255
-339,-369,1300
-232,-406,1261
-201,-324,1214
-154,-308,1212
-82,-400,1097
3,-417,945
76,-421,880
101,-263,886
83,-257,822
85,-226,746
29,-134,839
21,-142,748
-48,78,710
-99,58,720
-142,522,822
-171,173,632
-220,020,810
-263,126,693
-283,132,732
-337,707,912
-330,121,826
-369,105,927
-326,976,937
-302,972,939
-291,441,1017
-,-,-
-48,-99,923
-95,-82,896
-107,-31,767
-117,-23,646
-175,-82,664
-193,703,570
-316,016,769
-423,-158,826
-486,-78,943
-574,-91,1033
-505,-146,939
-542,-123,886
-511,-37,1083
-429,-37,996
-429,-220,1179
-365,-271,1089
-351,-417,1224
-332,-306,1333
-267,-501,1355
-216,-382,1349
-121,-546,1289
-44,-523,1089
-11,-359,980
15,-294,804
27,-216,814
41,-246,730
5,-89,650
-17,-126,746
-41,-9,634
-80,70,677
-134,914,708
-169,809,750
-228,115,826
-279,199,925
-314,183,857
-306,177,833
-292,199,873
-269,123,892
-,-,-
-148,418,939
-105,505,875
-9,39,656
97,-101,417
3,-128,652
-121,-91,587
-277,-48,683
-466,236,916
-498,588,822
-546,-93,1148
-560,-76,1189
-541,-93,998
-535,-134,1078
-494,-152,1076
-464,-300,1039
-398,-394,1109
-353,-349,1107
-324,-373,1113
-228,-425,1201
-193,-406,1330
-158,-382,1113
-140,-320,1146
-113,-304,1072
-93,-253,1001
-76,-267,968
-52,-253,867
-23,-134,833
13,-207,763
17,-199,732
-19,-56,720
-76,35,714
-148,978,785
-207,997,820
-265,875,906
-287,160,830
-287,111,806
-291,125,863
-291,134,833
-279,979,867
-,-,-
-87,48,908
-52,48,937
-19,-50,824
-29,-29,794
39,0,712
50,-78,416
-50,-68,619
-259,689,638
-472,-72,894
-500,138,867
-617,-46,1152
-542,-99,884
-503,-208,931
-458,-203,1083
-443,-236,849
-445,-267,1025
-417,-279,1119
-453,-224,1257
-406,-390,1253
-386,-269,1226
-347,-232,1267
-292,-310,1191
-183,-410,1119
-166,-242,1152
-119,-300,1072
-15,-433,910
-17,-228,976
37,-287,904
27,-150,820
44,-203,748
37,-66,740
17,19,785
-41,-68,695
-95,66,691
-150,820,818
-238,148,792
-271,801,818
-291,123,802
-322,181,939
-345,117,871
-298,728,894
-292,782,935
-275,935,902
-265,101,957
-,-,-
-140,170,849
-134,544,898
-154,604,939
-105,235,857
-35,-66,656
-11,-58,597
-31,-60,435
-119,-56,400
-380,-97,902
-517,707,845
-619,-130,998
-687,-56,1173
-675,705,1021
-658,-148,1109
-623,-189,1169
-533,-359,1042
-486,-339,1191
-423,-394,1130
-337,-423,1160
-298,-396,1199
-224,-423,970
-195,-398,1201
-169,-308,1056
-142,-250,1074
-138,-236,1083
-113,-169,908
-64,-195,849
-21,-257,841
-11,-189,822
-23,-82,736
-78,-95,808
-80,-70,703
-121,-19,636
-113,-70,685
-154,744,826
-216,125,880
-246,936,986
-318,258,958
-345,895,921
-349,279,1007
-330,700,900
-298,318,937
-,-,-
-123,213,917
-103,-13,845
-80,-15,791
-72,-23,792
-70,-46,750
-62,-37,578
-78,-158,636
-154,-125,503
-310,-25,726
-464,-136,851
-535,-105,820
-644,-220,1199
-644,-269,1142
-617,-285,1146
-568,-482,1210
-457,-433,1099
-398,-380,968
-365,-363,1234
-271,-443,1142
-212,-412,1148
-218,-347,1158
-183,-320,1183
-171,-296,1076
-134,-341,1017
-78,-341,935
-44,-304,892
0,-275,804
19,-199,763
0,-244,765
-46,-89,744
-80,46,666
-117,337,738
-150,-30,714
-248,998,828
-294,160,775
-308,628,882
-373,113,878
-345,625,904
-330,270,958
-292,642,962
-300,117,958
-263,663,992
-234,-13,962
-,-,-
-111,311,876
-105,-17,837
-56,-95,679
-15,-152,503
-99,-78,525
-158,-119,429
-378,-85,822
-544,-15,927
-601,-80,845
-703,-244,1152
-728,-185,1154
-683,-171,1070
-636,-421,1208
-578,-359,1150
-498,-476,1191
-441,-593,1339
-402,-265,1273
-304,-457,1189
-228,-472,1111
-179,-316,1113
-87,-404,957
-3,-472,908
52,-449,826
93,-304,734
87,-201,802
93,-169,675
50,-121,761
29,-142,816
-9,-35,736
-66,-54,654
-115,515,845
-197,997,787
-228,828,720
-285,825,925
-296,976,714
-302,912,814
-337,427,990
-328,998,865
-345,355,1042
-312,522,931
-322,622,1000
-304,174,980
-283,783,980
-287,-17,974
-,-,-
-193,-11,945
-175,-11,935
-169,-31,832
-121,-64,722
-82,-70,591
-64,-107,470
-144,-138,554
-302,-130,791
-369,-99,556
-478,-166,976
-636,-166,1062
-679,-183,1171
-769,-132,1357
-730,-171,1255
-664,-244,1261
-564,-246,1080
-505,-275,1076
-335,-333,1167
-267,-283,1154
-111,-576,1121
-37,-355,1066
5,-402,1060
35,-476,892
29,-351,826
41,-251,835
7,-265,751
-3,-111,761
-35,-117,810
-48,-39,802
-66,-54,646
-78,-66,787
-128,608,792
-207,337,832
-240,500,839
-281,371,945
-320,410,886
-326,746,916
-351,561,951
-333,823,929
-,-,-
-218,378,1009
-214,914,925
-134,-62,898
-29,-123,779
17,-138,539
21,-158,468
-76,-123,468
-308,-35,732
-429,279,656
-562,-125,958
-605,-121,955
-667,-115,1181
-644,-304,1134
-605,-373,1253
-580,-406,1203
-488,-484,1310
-462,-478,1195
-365,-333,1224
-328,-460,1367
-242,-427,1185
-177,-310,1087
-105,-365,1019
0,-312,791
72,-322,759
152,-375,667
140,-146,650
113,-158,648
76,-179,677
-13,-60,767
-76,-25,748
-189,-35,775
-238,378,808
-314,604,863
-363,893,894
-359,809,888
-363,803,867
-365,605,923
-,-,-
-128,-56,929
-72,-121,876
13,-87,613
52,-189,476
-37,-207,558
-218,-35,457
-398,-140,751
-537,-23,687
-656,-119,968
-679,-281,1138
-617,-130,968
-626,-224,1230
-636,-271,1326
-578,-324,1396
-501,-390,1482
-386,-505,1380
-259,-482,1300
-164,-457,1226
-44,-509,1068
27,-453,955
80,-345,816
128,-365,708
160,-255,681
130,-189,693
109,-123,593
70,-167,652
-,-,-
-103,-25,892
-87,-83,601
-25,-212,337
-128,-125,500
-228,-17,19
-466,-29,929
-644,-78,884
-732,-269,1214
-833,-142,1406
-818,-292,1355
-705,-367,1253
-673,-318,1371
-601,-458,1376
-480,-408,1312
-265,-628,1271
-62,-568,1050
58,-556,1048
185,-611,898
232,-441,693
242,-416,746
205,-248,589
158,-154,568
87,-111,470
-15,115,595
-197,142,697
-400,269,847
-,-,-
-132,-60,908
-89,-101,791
-39,-87,494
-21,-179,322
-146,-78,384
-326,-31,679
-472,-134,753
-658,-189,1123
-740,-277,1273
-798,-228,1466
-822,-261,1445
-703,-404,1265
-626,-292,1308
-515,-324,1255
-347,-527,1203
-181,-591,1134
-76,-527,1160
31,-523,998
125,-494,828
205,-466,685
226,-318,755
189,-212,705
162,-181,628
132,-82,570
68,-58,697
-60,37,646
-207,115,654
-369,246,867
-421,179,732
-500,950,988
-,-,-
-173,133,908
-117,-13,810
-52,-76,656
19,-119,328
13,-154,394
-119,-130,353
-335,-126,751
-615,-117,1076
-724,-85,1083
-828,-138,1343
-861,-103,1261
-787,-255,1082
-695,-292,1134
-603,-324,1203
-490,-441,1306
-341,-371,1328
-210,-523,1302
-54,-529,1171
42,-462,1189
87,-501,923
134,-478,839
154,-355,804
117,-189,654
109,-123,613
60,-107,611
0,-5,568
-70,93,697
-181,801,654
-236,150,623
-363,146,921
-447,203,951
-,-,-
-162,362,951
-171,331,941
-130,330,929
-78,23,914
-25,-58,845
1,-78,740
-37,-130,679
-130,-89,716
-197,-46,621
-292,-13,603
-439,-11,816
-539,449,771
-634,-76,916
-656,-130,982
-697,-60,1050
-656,-152,1126
-591,-230,998
-539,-91,1109
-464,-500,1177
-439,-259,1250
-314,-300,1164
-291,-330,1242
-199,-458,1205
-105,-416,1109
-60,-396,1142
13,-529,998
66,-304,851
72,-193,871
89,-281,810
93,-175,667
33,-64,710
35,-29,806
-72,-29,654
-166,-37,832
-226,926,761
-322,322,876
-369,979,761
-404,123,904
-394,187,773
-404,146,925
-,-,-
-105,415,904
-62,-42,814
3,-105,628
39,-214,533
-83,-130,591
-201,-48,464
-400,110,685
-558,608,857
-664,964,943
-791,-72,1234
-802,-185,1115
-751,-156,1189
-652,-289,1126
-517,-533,1162
-421,-326,886
-322,-394,1289
-210,-482,1226
-195,-429,1308
-74,-525,1169
-70,-453,1197
-56,-416,1095
25,-349,808
33,-306,955
68,-169,873
46,-208,751
25,-294,710
-31,-95,765
-82,35,601
-107,-37,529
-212,121,677
-310,244,666
-,-,-
-128,-27,820
-78,78,513
-31,-74,486
-80,-126,441
-248,-87,625
-365,195,562
-556,-97,1021
-728,-105,1062
-791,-25,1224
-787,-214,1140
-775,-259,1376
-703,-300,1134
-617,-269,1025
-535,-421,1169
-388,-470,1011
-361,-306,1167
-240,-472,1255
-146,-207,1136
-99,-388,1259
-31,-437,1052
50,-390,849
80,-455,833
99,-265,876
35,-74,738
-15,-125,771
-46,-105,705
-150,970,728
-208,119,683
-255,825,775
-333,138,761
-380,105,773
-384,684,742
-371,119,828
-388,152,837
-,-,-
-109,569,722
-74,52,582
-66,-62,501
-99,-101,529
-263,-76,697
-404,-23,771
-505,-21,873
-589,-111,1017
-640,-95,1076
-693,-82,1220
-697,-113,1160
-644,-214,1033
-585,-224,1044
-476,-365,925
-400,-123,1072
-300,-267,1271
-242,-611,1375
-138,-482,1236
-83,-451,1265
-19,-433,1179
-19,-351,960
7,-371,904
46,-300,865
35,-191,759
37,-187,845
23,-126,716
-3,-66,722
-62,21,757
-78,23,667
-134,130,808
-197,103,750
-224,464,791
-265,177,796
-279,999,796
-304,105,806
-330,800,873
-,-,-
-162,762,931
-150,-31,914
-74,-82,626
-52,-123,701
-136,-82,767
-244,044,626
-294,-35,570
-402,702,568
-505,-103,697
-609,-74,857
-677,547,998
-666,-36,1259
-646,-253,1324
-556,-158,1195
-496,-394,1341
-394,-333,1498
-255,-373,1337
-166,-582,1375
-72,-466,1175
-25,-394,1105
3,-419,1029
44,-322,855
70,-230,841
76,-259,769
62,-87,708
29,-91,703
-13,-85,667
-62,93,609
-103,333,802
-187,827,726
-253,723,796
-281,113,730
-326,123,791
-359,140,857
-392,197,941
-412,912,933
-404,974,957
-,-,-
-212,522,898
-185,645,878
-177,417,878
-146,546,744
-91,-56,632
-64,-97,406
-85,-97,421
-281,-19,779
-410,-70,808
-500,-60,867
-582,-273,1033
-636,-154,1050
-689,-191,1277
-732,-298,1238
-689,-167,1185
-617,-312,1273
-552,-392,1281
-431,-78,1300
-351,-416,1380
-199,-517,1201
-80,-242,1111
-19,-453,1214
87,-425,849
123,-277,791
208,-410,707
164,-162,511
80,-82,812
68,-283,535
-109,-21,634
-205,101,691
-326,138,792
-435,234,820
-453,173,980
-462,179,861
-404,111,925
-376,896,896
-330,950,914
-,-,-
-185,625,943
-181,351,972
-95,-5,775
-1,-119,488
-19,-154,609
-72,-21,287
-248,-78,632
-394,094,750
-568,-11,914
-664,-117,1140
-744,-226,1117
-728,-123,1246
-667,-242,1187
-619,-210,1130
-513,-394,1078
-404,-351,1078
-302,-351,1177
-300,-529,1333
-220,-361,1191
-214,-304,1314
-136,-455,1207
-70,-402,1125
21,-371,886
93,-384,863
121,-246,808
107,-154,658
74,-267,707
17,-107,775
-54,-44,738
-130,-95,640
-197,157,773
-250,390,748
-337,158,730
-343,175,781
-396,166,839
-429,138,876
-392,146,916
-363,123,964
-335,785,939
-300,390,1013
-,-,-
-128,328,894
-140,-10,949
-148,-39,892
-121,-50,714
-89,-48,449
-64,-242,386
-216,-82,609
-390,-25,908
-427,357,609
-582,-113,1101
-609,-15,867
-646,-234,1171
-681,-242,1208
-705,-277,1248
-589,-494,1191
-585,-162,1429
-529,-208,1425
-359,-462,1226
-289,-417,1314
-162,-517,1164
-80,-476,1082
-11,-476,1048
58,-435,787
105,-363,804
117,-281,791
107,-205,673
85,-115,533
17,-37,630
-15,-37,496
-138,278,683
-279,769,791
-404,173,927
-460,191,843
-490,167,988
-472,412,914
-,-,-
-228,218,912
-177,577,939
-119,-70,843
5,-177,318
68,-257,345
-121,-42,591
-298,-15,552
-478,-91,833
-681,381,1066
-740,-78,1013
-751,-207,1402
-802,-41,1177
-710,-183,1242
-593,-261,1238
-492,-328,1156
