-166,-11,949
-164,-19,931
-152,952,943
-158,-25,941
-164,-19,953
-162,-58,937
-156,-37,925
-158,-13,941
-152,-46,935
-148,-29,923
-154,-41,943
-158,-19,939
-154,-17,933
-164,-33,939
-154,-19,921
-158,-13,925
-150,-35,933
-152,-35,941
-160,-13,943
-160,-10,939
-154,-42,941
-154,-41,947
-154,-54,921
-152,-32,935
-158,-58,945
-154,-11,925
-148,-35,949
-154,-94,947
-162,-15,929
-154,-11,945
-150,-50,925
-148,-98,935
-,-,-
-175,-15,931
-177,-29,937
-169,-48,939
-167,-25,929
-166,-33,914
-158,-19,919
-146,-39,908
-171,-68,947
-171,-27,943
-164,-56,927
-171,-58,951
-179,-42,943
-167,-13,921
-166,-52,929
-158,-37,919
-160,-17,927
-166,-48,935
-164,-54,935
-162,-27,925
-166,-31,941
-160,-23,947
-177,-42,931
-162,-58,927
-160,-13,914
-166,-41,939
-167,-29,945
-169,-27,931
-,-,-
-164,-64,923
-156,-83,927
-156,-42,929
-140,-90,951
-152,-33,943
-171,-23,927
-150,-54,941
-154,-70,958
-142,-46,914
-150,-50,914
-156,-52,925
-142,-56,939
-158,-37,953
-154,-56,923
-150,-58,976
-164,-48,933
-146,-62,935
-123,-13,927
-138,-42,951
-138,-18,916
-142,-31,917
-130,-25,902
-140,-15,929
-148,-31,939
-148,-58,945
-142,-50,955
-150,-33,949
-136,-70,941
-138,-19,919
-142,-72,941
-140,-42,917
-142,-29,945
-,-,-
-164,-29,945
-158,118,947
-173,-39,945
-138,-15,935
-152,-23,933
-134,-23,953
-144,-23,929
-154,-37,984
-167,-25,916
-142,-92,933
-130,-23,943
-121,-46,945
-130,-15,939
-132,-31,953
-142,-52,966
-142,-33,947
-128,-41,941
-117,-52,916
-123,-53,914
-115,-23,945
-134,-21,931
-113,713,937
-136,-23,931
-128,-25,945
-138,538,925
-134,-94,916
-123,-48,968
-107,-57,894
-,-,-
-119,-23,951
-119,-33,935
-128,-41,927
-121,-21,955
-123,133,919
-121,-29,933
-119,-41,943
-132,-41,945
-128,-52,945
-121,-37,933
-126,-31,919
-123,-37,941
-125,-35,933
-123,-31,939
-138,-37,955
-117,-29,945
-121,-27,933
-117,-27,923
-125,-23,933
-117,-77,908
-117,-52,927
-117,-39,972
-134,-31,949
-125,-83,978
-123,-37,921
-115,-52,904
-103,-50,917
-107,-42,933
-105,-52,923
-117,-56,957
-119,319,941
-125,-41,937
-123,-52,931
-117,-58,921
-117,-54,923
-,-,-
-128,-64,925
-125,-56,933
-140,-66,933
-126,-41,949
-138,-56,923
-132,-87,951
-130,-48,933
-125,-66,935
-128,-58,937
-130,-52,925
-121,-68,919
-130,-50,935
-123,-62,933
-128,-66,925
-128,-48,935
-128,-50,933
-123,-48,906
-125,-52,927
-128,-35,919
-125,-54,945
-130,-85,945
-125,-60,947
-130,-52,939
-125,-46,921
-119,-48,927
-119,-76,910
-113,-54,947
-125,-31,908
-126,-58,933
-132,-46,957
-125,-31,916
-,-,-
-119,-42,951
-117,-58,923
-128,-52,921
-128,-31,927
-121,-31,921
-132,-66,949
-138,-72,941
-130,-56,925
-128,-62,957
-128,-56,914
-130,-66,927
-128,-48,923
-132,-78,949
-132,-37,933
-119,-54,937
-128,-42,941
-123,-35,916
-123,-68,923
-113,-13,939
-130,-41,923
-117,-70,931
-117,-66,955
-117,-42,931
-121,-42,947
-128,-42,908
-113,-52,929
-121,-48,943
-117,-52,935
-113,-70,927
-125,-68,929
-128,-54,923
-117,-68,923
-,-,-
-119,-60,927
-109,-66,939
-121,-68,931
-123,-52,947
-109,-42,939
-123,-66,919
-109,-70,931
-119,-78,955
-117,-60,941
-125,-48,927
-123,-60,927
-117,-85,945
-111,-74,923
-105,-64,927
-121,-60,939
-123,-89,953
-125,-93,951
-117,-58,933
-113,-60,916
-111,-70,916
-117,-76,951
-121,-54,929
-107,-66,933
-117,-80,939
-125,-58,931
-119,-54,943
-119,-76,943
-125,-76,953
-117,-64,921
-113,-56,916
-128,-85,943
-119,-60,933
-128,-78,939
-113,-58,939
-128,-68,947
-121,-76,917
-121,-76,960
-119,-82,935
-,-,-
-117,-58,945
-125,-91,943
-134,-62,929
-132,-52,931
-134,-46,939
-128,-74,939
-117,-58,939
-117,-52,935
-130,-52,923
-128,-74,939
-125,-48,914
-117,-70,925
-117,-70,945
-113,-50,919
-117,-56,916
-134,-58,929
-126,-42,958
-132,-60,937
-121,-62,929
-123,-68,914
-125,-48,898
-128,-31,933
-142,-27,933
-146,-60,947
-138,-48,957
-146,-68,900
-136,-50,943
-146,-29,953
-152,-21,925
-128,-68,925
-140,-52,921
-142,-125,962
-123,-85,935
-121,-58,892
-125,525,935
-134,-11,914
-134,-50,939
-152,-27,939
-154,-74,939
-148,-70,943
-130,-41,945
-,-,-
-136,-76,927
-146,-96,925
-142,-13,927
-154,-19,937
-150,-11,943
-154,-54,933
-146,-19,945
-146,-15,945
-158,-48,937
-140,-62,937
-148,-33,921
-144,-27,935
-136,-39,933
-140,-29,931
-136,-33,937
-152,-52,923
-136,-29,917
-142,-44,947
-130,-31,935
-132,-41,912
-132,-60,916
-138,-33,917
-138,-11,933
-152,-19,933
-142,-29,933
-154,-37,943
-152,-23,914
-144,-27,945
-148,-58,931
-158,-46,947
-152,-35,935
-142,-19,935
-162,-64,935
-142,-37,970
-132,-31,927
-150,-31,937
-,-,-
-152,-60,929
-146,-41,927
-150,-21,939
-156,-48,933
-160,-21,937
-162,-56,939
-156,-21,935
-158,-31,962
-158,-66,945
-160,-37,927
-146,-52,955
-154,-13,927
-152,-19,962
-150,-74,925
-142,-48,935
-152,-19,929
-156,-39,910
-138,-33,931
-146,-39,927
-144,-33,923
-150,-46,917
-148,-41,941
-148,-29,953
-146,-62,908
-142,-44,941
-158,-46,931
-150,-23,929
-150,-76,939
-146,-68,941
-150,-46,929
-152,-62,919
-152,-48,941
-150,-56,951
-152,-83,943
-140,-27,927
-146,-83,939
-140,-37,941
-152,-42,937
-142,-44,937
-146,-48,945
-,-,-
-140,-42,927
-152,-37,929
-158,-52,931
-150,-44,939
-158,-33,943
-148,-29,939
-169,-62,939
-158,-48,943
-160,-62,949
-154,-48,933
-146,-33,931
-150,-58,914
-138,-52,917
-125,-70,908
-132,-42,943
-154,-39,910
-154,-66,927
-148,048,917
-171,-15,955
-191,-19,1007
-203,-35,1000
-191,-33,925
-160,-76,933
-136,-56,919
-146,-42,925
-146,-39,837
-136,-50,916
-158,-35,923
-169,-58,945
-166,-72,951
-162,-74,931
-142,-76,921
-148,-46,912
-162,-66,935
-164,-48,951
-185,-37,980
-191,-91,941
-175,-37,923
-144,-58,916
-146,-46,923
